time,text,image,likes,comments,source
2018-12-12 23:23:41, What's the second year inorganic chemistry lab course like?,,0,1,0
2019-03-18 17:15:32," Thank you JK, very cool!",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54435395_1937386556372899_8771425654932504576_n.jpg?_nc_cat=105&_nc_ohc=tyw9BUkH98YAQmPYbKtm8nDS4dw2DT5UqP5fLYFcogG4L7KFBj3yAzGeg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=0473df8fd3856e6cc4aa0947145cbf52&oe=5EA82895,11,2,0
2018-12-16 09:22:50, I know it’s late but,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/48355761_1809082832536606_8877664436958003200_n.png?_nc_cat=105&_nc_ohc=3yXyIu9IV-4AQlZqyeOCfhjyMbyvkuz5BgmE5bhdvZAKLFRw141siPuKQ&_nc_ht=scontent-amt2-1.xx&oh=fda00f0bad746ea51b481fe1a6204bfd&oe=5EDB646A,0,0,0
2019-05-21 20:05:10, C’mon don’t be boring..,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/60628967_399329317337626_6993357585785028608_o.png?_nc_cat=108&_nc_ohc=b7I8s3c4o7QAX-GWUA3&_nc_ht=scontent-amt2-1.xx&oh=6619dc7c8398508e9b4ea9d1290508ee&oe=5E904776,2,3,1
2018-05-07 14:13:03, .,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/31950290_214282969175596_7804797081184370688_o.jpg?_nc_cat=108&_nc_ohc=nWTannY4o9cAX-eN53n&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=08bfcf7dfe5092f40f9c48cc76811cc0&oe=5E9FF1D2,87,6,1
2019-12-08 16:46:41, All the people voting for Labour don’t understand the implications until you run your future income through the tax calculator and realise how little you’re actually taking home. Redistribution of income is not the way to solve our social issues.,,0,0,1
2018-12-12 23:18:49," Boys, why are you like this?",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48357277_1804481922996697_2577085505514504192_n.jpg?_nc_cat=105&_nc_ohc=_lMUu-UPp1EAQn8pygDt1Rc2iBc_fysv80WifFCEf0bgnSnZDNZJrNXUw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=92afad926d9dd0aa0ad9ced32cf9d808&oe=5ED8560D,27,17,0
2019-08-09 16:30:44, any goths at ucl? xx i don't wanna be the only one xx,,0,13,0
2019-06-05 10:59:33," Before this post starts a  war, I am also state-educated.",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/61895836_2055681764543377_3183506940357509120_n.jpg?_nc_cat=104&_nc_ohc=S9ia5az2AJ0AQnbigzedkJEglpv1w8UVWjLteZBEi4Hx-h850RtOi_2Yw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=bfd713f819250d6bbdbdfe8c3930fb04&oe=5E9E47C2,21,1,0
2019-12-03 22:55:56, Typical,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78494335_2381332461978304_6654470011702214656_o.jpg?_nc_cat=102&_nc_ohc=Z3QCRpcjzt0AQlI94N_cEAL1k8USb9gpeALiwNArtRSAz79f9VGizVpcA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=d1e7eeb060c89de486c5e7a3588a236e&oe=5EA0776D,3,0,0
2019-06-13 15:02:16, Theres always that one person,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62649241_411757146094843_5517388136029618176_o.jpg?_nc_cat=107&_nc_ohc=WyAq71gALb0AX83qUKZ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=e84af270cb0170b85d64ca4b76835c51&oe=5E8E3622,37,12,1
2019-03-12 19:44:53," When you're marked as ""present"" but you didn't even attend the class.",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53779481_367059053897986_124600544604979200_o.jpg?_nc_cat=111&_nc_ohc=DW7tE-TREagAX-apo2-&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=b6e068ede44e1119590bfb399fbbde0f&oe=5E9FD5AA,64,30,1
2017-12-19 19:26:23," Dear ???? I like you. Fuck it’s so frustrating. Really, I wish I didn’t. But somehow you just get me. We are so different and everything about our friendship is ridiculous but, I hope you feel the same way I do, because your smile makes my day and your walk makes my knees shake and somehow your laugh makes me feel a little lighter - so even if you don’t like me, thanks for making me blush, thanks for making me nervous too, I haven’t felt that way in awhile :)",,3,11,0
2020-01-12 12:56:19, Can't wait for school to start so i can see that cute asian boy again,,0,6,0
2018-03-18 15:25:49, “Tall Bengali”? Lmao if a Bengali guy is above 5ft 6” that’s pretty tall in the case of Bengali’s,,4,8,0
2020-01-13 07:55:39," To the guy with glasses, long hair and a cap from SC 1st floor: you are really attractive. Didn’t come up to you as I am too shy, and I don’t even think I’m in a state of mind to try and meet someone romantically, however I just dropped this message, thinking that it would put a smile on your face. Good luck with the deadlines!",,0,1,0
2018-09-13 15:10:39, UCL students at this time of year,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/41719196_1688737894571101_7265794400821706752_n.jpg?_nc_cat=111&_nc_ohc=gNouwXdbUGUAQm5zVCjbNeEaRLpLw4Kxz1I-mfXAYaTazasCnzVjZUhLg&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=fceee84f6e4777163b78d36a8f1f8144&oe=5EA0A7D5,187,98,0
2020-01-04 15:23:12, Can someone tell me how the spring holiday works? Do we really have close to a month off from the end of March all the way to April? Let me know someone. I’m unfamiliar to this system since I’m from the US! Thank you in advance,,0,3,0
2020-01-13 07:52:29, New acapella (singing) group looking for people (especially tenors) to join. First rehearsal next Wednesday but no fixed day of the week. Like if you’re interested,,2,0,0
2019-08-30 19:35:26," I'm an elementary level spanish student and I will like to practise my Spanish for approx. 2hrs a week with a native speaker (preferably from Latin America, but I'm not too fussy about this). If interested just drop a comment with your hourly rate. Gracias!",,2,5,0
2019-11-28 22:19:00," I’m telling my kid, this was Dana White",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78658307_2370141363097414_7240903815505903616_n.jpg?_nc_cat=111&_nc_ohc=4kiQRiyoWQsAQl2mHZVj6fcTFZQXysEErTiRGO6Jd7KCzNJ2oAzrfjlyA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=0c438d7bbf916d4928df0bb2ace121e8&oe=5EA20A57,1,0,0
2018-12-12 22:41:50, KCL be like...,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48359442_328218887782003_1171381218210480128_o.jpg?_nc_cat=107&_nc_ohc=1xwvxMPOQXUAX8nCoJk&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=091dc59fac8bbddf09c6171ac46e6321&oe=5E94FA04,53,16,1
2020-01-08 15:52:12, why am I studying neuro I don’t have a brain,,255,99,0
2019-06-01 10:39:48, BBR ur fit,,0,0,0
2018-05-07 11:13:57," * to the Frozen, Let It Go theme * The clock ticks by too fast tonight, not a moment to be lost. Ten piles of notes surround me and nothing's going in... Finals are coming and we all must try our best But I've given up, I'll just swing the test. No fun today, no fun at all, No more creepin' on 's wall, Read this, write that, … More And learn it all... Can't learn it all... F*ck it all, F*ck it all, Can't take this sh*t anymore! F*ck it all, F*ck it all, Fighting over library seats is a bore! I don't care, if I fail this year, Let my mum rage on, My grades never bothered me anyway.",,39,9,1
2019-06-01 10:38:01, Why is no one talking about this?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62037352_2049054201872800_3423032589236043776_o.jpg?_nc_cat=110&_nc_ohc=37hzmfh8ZvUAQnwQ3OF915FP7MsQv6NGt6X2S9hfchlTULO7PVYjWREWw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=09a8ce8d0dbbfca358fdac7d2dfccd7e&oe=5ED8DBE5,1,0,0
2019-03-26 20:43:22," Hey guys, due do the positive response and high demand from my previous post, I’ve set up an online store selling UCL ATHLETICS HOODIES that are worth wearing. They’re are embroidered and really… More high quality. Going for the 90s look here. Looking forward to hearing what you all think. Find in the link below. Thanks x https://livingston-clothing.myshopify.com",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55604953_1948947095216845_8549966944898383872_o.jpg?_nc_cat=104&_nc_ohc=8LvkpchOrZkAQmSJdK74n58STyidr_Qbib8I6TNXnnEEUOS6HJxeOheag&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5a1ec8672d5f40a58f90a31e02c7a54a&oe=5E9BA110,2,0,0
2018-06-14 11:06:24," Love Island? Sorry I only watch Terrace House, the better Japanese version.",,35,36,0
2017-11-15 18:32:36," Dear Snow Sports guy/Bloomsbury cafe worker, See you in Loop tonight?",,5,2,0
2018-12-08 13:32:14, 3rd years who go for freshers:,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/47682054_325873691349856_8312126898884837376_n.jpg?_nc_cat=101&_nc_ohc=RpMt32vscoAAX_CHDeW&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=848e28acadd0107abfbcab64f6fa43d4&oe=5EDABC4A,79,38,1
2019-05-02 17:41:06, Easter break summed up,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/59334948_389794474957777_6517921593929236480_n.jpg?_nc_cat=101&_nc_ohc=c8fCmZAe7oAAX8SQab5&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5c82820548038932ab9ba2e82e844992&oe=5E9A2F4A,141,30,1
2020-01-05 04:52:05," Smooth people of UCL, I fell for this girl a while ago but we decided to stay friends. We've drifted apart due to different classes and commitments, but I still want to hang out with her and banter just like before. I couldn't bring myself to talk to her personally because I don't want to send the wrong signals and make more things more awkward. But I know that nothing will change unless I do something, as I feel that she is giving me some space as well. Smooth people of UCL, what is the most mature way to go about this?",,1,1,0
2018-09-24 16:43:54,  It's nice to see someone going through something similar! Would love to connect but don't see how it's going to work without losing anonymity. :/,,0,1,0
2017-11-30 02:09:14, Anybody wants to date a male dropout? The smart Chinese stereotype didn't work 😩😩,,0,2,0
2020-01-07 11:11:46, Just spent all my savings on Oil futures. Is being illiquid a good excuse not to ask my crush on a date?,,18,6,1
2019-12-08 16:48:08," Looking for people 25 or above for a temp job! Date: 19th December 2019 Time: 10am to 1pm Venue: London Hilton on Parklane Pay: £45 No expertise required, just need to be in attendance. Like or comment on this post and I'll reach out to you! Thanks!!",,6,0,1
2019-02-19 18:02:27, Who wants a shitty ham and cheese toastie for £3?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52353330_358348538102371_6203001526496002048_n.jpg?_nc_cat=100&_nc_ohc=RLSQScb3BgkAX_9ajad&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=279d116a4f8dea642f638214092cc893&oe=5ED8350B,235,53,1
2018-03-19 08:59:46," How does one trim hair in the butthole region? I always hate it when the tissue and poop gets like all tangled and stuck in the butt hair, and then gets all dried and shit. Farha thanks you for your participation.",,0,7,0
2017-11-26 21:55:30, To the hot blonde history fresher I can’t focus on anything else in my lecture You’re cheekbones are so sharp they should be a criminal offence I want to know you in the biblical sense.,,1,1,0
2018-12-02 21:00:52, Who else is earning so little since graduating that they will never have to pay back their loan?,,9,0,1
2019-12-04 22:50:01, nothing compares,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78204453_2383461145098769_5172544820991754240_o.jpg?_nc_cat=103&_nc_ohc=J-0loqJUvLQAQkItYYcUCAOo4pdQcQJtfO1r1tb56kFwlXKt_189QrPuw&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=f7559a61aefdf5e09e9e01b6ad333884&oe=5E988D6E,27,1,0
2017-11-20 15:50:13," His accent so exotic, His enthusiasm so erotic. He's Criminal. This message is not subliminal. Mark my work. Mark my words. You've Marked my heart and that of every bird.",,7,1,0
2019-12-02 00:43:04, Why are people from London so aggressive?,,30,5,1
2020-01-04 14:30:39, Why complain about people sitting at the computers when you could just go and buy a laptop :/,,0,2,0
2019-03-24 05:43:57," Setting up a page to get people to pay for your laptop? Skipping over the fact that you could work using the library laptops OR computers if you're so keen to get a first, a goal of almost 1k? Babe you could get a laptop for less than 200 and it'll do its job. That's a weekend job. So many people have gotten their things stolen and suffered trauma but to ask for free money? Some people don't even own laptops. Get a grip there's kids dying in Africa",,13,0,0
2019-11-16 21:47:01, When you realise reading week isn’t actually a week off at all,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/75534343_506440569959833_4222648499230998528_o.jpg?_nc_cat=110&_nc_ohc=ydW1ryl3oCEAX8QYfe-&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=3f631a0b055431b9fcf30b0d601eff71&oe=5E93ABA7,30,0,1
2019-02-20 10:40:46, Is this a uni or a spoons fam,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52577874_358601531410405_146437416763260928_o.jpg?_nc_cat=103&_nc_ohc=D-I6nLTF1kUAX920tpN&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=81c5a55ce5a348c3edb13ef0f31aa22c&oe=5ED7C9DF,5,0,1
2018-12-12 18:12:41," Tall asian with curly hair from fg, where are you? xxx",,2,5,0
2019-05-25 00:21:27," Buying a 2nd hand calculator lol Will be in library today (22/05) and tmr (23/05), comment below and I’ll message you directly",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/61071403_400926533844571_1193658083998433280_n.jpg?_nc_cat=104&_nc_ohc=-fp_I0QBgSsAX_Y6yuU&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=3fe8b0667c6bd35c96b41169affe884f&oe=5E96DB8D,0,0,1
2018-06-24 11:37:42," Is it wrong to only approach someone if you think its fate? I'm a girl who is friends with lot's of guys, but won't get into a relationship with them unless I get signs by the universe that they're the one. I have a higher probability of approaching a random guy who I keep bumping into than I nice guy I've known all my life.",,11,13,1
2018-10-08 22:36:33, Good to be back 😩,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/43404274_301881430415749_7591046201064030208_n.jpg?_nc_cat=103&_nc_ohc=zxWtMy7zT94AX_VzYe6&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=cbf5d0cba2c1a32c67fe774e698d1b36&oe=5E98ABF8,9,1,1
2020-01-13 07:50:30," Hello, I am the slightly ugly boy in the student centre.",,2,4,0
2018-05-01 18:17:13, Whoever the fuck was screaming (singing really high notes) on the 3rd floor of CS hall this afternoon at 4. Fuck you and I hope lose your voice.,,1,0,1
2018-05-26 13:02:52, To the Romanian girl studying statistics and sociology you're amazing in the most brilliant way possible,,2,0,1
2018-03-25 10:15:26," I’m looking for this guy who is in my International Relations module. His name is Samuel, reading History, probably in his 1/2 year and probably pro-Israel/Jewish Any help appreciated xxx",,0,0,0
2017-11-29 10:41:35, this one's for everyone out there trying to figure exactly how much detail should they give out about their crush without being recognised but getting the message across xx also for the uclove team bc they're amazing and finally the thirst can be freed from all those angsty hearts,,2,2,0
2019-03-21 14:50:51, Kevin Toh: you should be able to write a really great answer in 15 lines Everyone else on the jurisprudence course:,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54799645_1941432682634953_1729083765273133056_n.jpg?_nc_cat=104&_nc_ohc=mwC0SCOZjcAAQnbfguPywbd_oQJ4uojfj-q6RoNhXOymIjkU1QTUioojA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=02176834dbe4d9a27e083d82b6086fbb&oe=5EA5FA03,13,2,0
2020-01-05 04:43:25," So I just started listening to My Dad Wrote a Porno. This shit is fucking hilarious I can't believe I didn't find this podcast before now.😭😭😭😭😭😭😭😭😭 If you haven't already, GO AND LISTEN TO IT!",,3,0,0
2018-11-19 09:57:22," Cute 2nd year boy with the slick hair who's been filling up my Facebook with LSE Alternative Investment Conference posts recently, pop up sometime... Maybe you could inject your capital into my alternative asset ...",,16,7,1
2019-12-08 16:47:08, Does anyone go to Denzel Curry or JID this week? Comment below,,0,0,1
2018-04-21 22:50:48," chicks on tinder/tt putting ""finance & econs"" on their bio n don't even know what the S&P is, fucking disappointment",,4,0,1
2018-09-10 19:04:45, SW:,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/41628858_1685461181565439_1235934954626482176_o.jpg?_nc_cat=106&_nc_ohc=_RvfAp9LIRsAQmZLQPIAR_rgcpnuYP1WsNY30Ff9hLkbLSHTWRBnuNzEQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=bf05b32732af549f26d715c4745732b5&oe=5EAB29AF,0,0,0
2018-04-12 23:15:10," To the beautiful Austrian/German (?) guy from fourth floor, you’re absolutely adorable x",,1,0,1
2019-04-14 09:49:29, How can my flatmate take SO LONG to take a shower? What do you even do? Hurry the f up.,,2,20,1
2017-11-15 20:59:36," To the hot particle particle physicist with great whapsies, let’s collide and create new matter?",,2,2,0
2019-12-02 00:43:17, Someone fire this EC220 lecturer.,,23,8,1
2019-11-28 02:20:11," Selling 2 ice skating tickets for Queensway ice rink! Each ticket gets you a session (usually 2+ hours) of ice skating, and they’re valid till the end of 2019. Retail price is £12 each, I’ll sell for £7.50 each. Comment below if interested and i’ll Dm you!",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78953211_2368562956588588_520231001809485824_o.jpg?_nc_cat=108&_nc_ohc=_FPqGy6xERwAQkyxb2hBf-9ledJzDPrepo1R8KXFCEdp7Fi873XLBh-kQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=4dc69f8ae6495174951a9ab1c55f6e90&oe=5ED9A479,0,1,0
2019-12-08 16:50:41, AA sort out your dress sense lol you have a tendency to look slightly homeless.,,3,7,1
2019-04-10 14:36:29, :'),https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56997632_1970328793078675_5626191919768928256_o.jpg?_nc_cat=101&_nc_ohc=KaiwTa8UQSoAQmnCLZptooxGjubNGfN124RRxKIh-1UHYS5mxzoFlU6QA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=9ef40c33dc857574654651918e27d54e&oe=5EAE1E57,19,25,0
2020-01-06 03:39:34,  How about a speed dating thing through the ucl lgbt+ network? /more women only socials?,,0,0,0
2019-03-25 14:08:57, Find it so frustrating when men hold the door open for me. Do they think that because I’m a women I can’t open the door myself. So misogynistic. It’s 2019 ffs.,,9,13,1
2018-10-12 13:11:16, Classical music girls tag urself thanks I don't want to go to a concert omo,,0,8,1
2019-04-03 15:07:01, Can we fast forward to summer already?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56433377_376324489638109_2360780515717414912_n.jpg?_nc_cat=107&_nc_ohc=96EahGZunTAAX-bX6F1&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=d775d3161f41a3bacc1d5d0a56a23c40&oe=5E92EDBA,10,0,1
2018-04-11 11:56:07, tbh I don't understand why some people have the need to constantly compare degrees. Constantly doing this probably suggests an insecurity on your own part. Not all degrees are well-suited for all life goals.,,4,1,1
2018-09-25 10:55:42, Take me back,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42453931_1701906483254242_5308444307861012480_o.jpg?_nc_cat=104&_nc_ohc=uTFI4J2ee3AAQnx-q9hh_2YAMQLs_oepx76ZbGu9fLbfohNjv1Rclz87Q&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=0b95ebaa5814d651fdc67b0f0963c04f&oe=5E9660C8,11,4,0
2020-01-05 04:35:38," Hello everyone!! Is there anyone currently doing Msc Business Analytics? I am applying and would love to hear some opinions from the insider :)) If you would like to help me, please like this post, and I will dm you. Thank you and looking forward to hear from someone. Have an amazing day",,0,0,0
2018-12-23 09:40:06, Get on meine level ~,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/49015778_1818652961579593_4196405480253292544_o.jpg?_nc_cat=105&_nc_ohc=zLpQexk2_6IAQkApYGq3SR9UaMfglWahWoI93YMXrdbs5yPMRu4b8wdoQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=63e2baf96b534609eb9447280eba7dd4&oe=5ED6FED4,127,99,0
2017-12-12 01:02:35, To the unbelievably beautiful Parisian girl at Schafer always sitting outside the common room smoking: *insert baguette joke*,,3,3,0
2019-12-13 16:05:09, Singing songs with your friends in the Uber is when life is good,,26,12,1
2020-01-04 15:29:10," UCL debating society are organising a debate on HK independence on the 20th of January. If you're passionate about this (love it or hate it) please attend or, even better, ask to speak. Were you involved int he HK Amnesty stand being shut down? Please message UCL Debating Society or Sheerwan O'Shea-Nejad. See you there!",,33,17,0
2020-01-05 12:34:54, im iranian and you know what ne mi doonaaammmmm ;( cherah? chi? just looking at the news has me pressed.,,7,2,0
2020-01-04 15:16:19," I need to jump on this Anki hype, anyone got any year 4 medicine anki decks?",,4,0,0
2019-11-24 22:35:53, Can I just pass away please,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/71562086_2361687920609425_8723092553999581184_o.jpg?_nc_cat=103&_nc_ohc=vX2rmqeWvwcAQnqbLW7zbln2W14F-3otSqKDwfsksk7z8nX2taxsND-ug&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=8ba86c4fa2613593ef976d0592c24f5f&oe=5ED9F27B,15,3,0
2018-09-04 17:27:10, Help when and how will we get access to our HEAR reports after just finishing first year?,,0,0,0
2018-12-07 18:49:00, FFS people who start peeling off their oranges in the library FUCKING FINISH it ASAP or go somewhere instead of leaving that fucking smell in a silent zone for 3 hours. Absolute Bollocks Thank you,,23,22,1
2018-09-24 17:03:40," Want to Try out POLO ? and join a growing and established Polo club in London ? well now is your chance... info.uolpc@gmail.com http://uolpc.com/ https://www.facebook.com/UoLPC The University of… More London Polo Club is the third oldest university polo club in the country. The University College London Riding Club founded the club in 1988 with the intention of training student polo players to the highest standards in the country and competing against Oxford and Cambridge, then the only other university polo clubs in the country. The club was originally based at Epsom Polo Club but has since moved to the Royal County of Berkshire Polo Club in order to accommodate its growth in… More",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42582108_1701084310003126_8050898995007979520_o.jpg?_nc_cat=110&_nc_ohc=43Xb38Ny8VcAQlGHszONsYoZ7Aea0WAvzY4BBC1nuT2hBZwsfXb4rMrHQ&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=ca3b08c041ee2a8f1993afb6101fa1cd&oe=5EDBCB81,1,0,0
2019-12-08 16:45:24, I'll post this here in case someone tried to brainwash you into calling a pain au chocolat otherwise :)),https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/78657634_2391435924301291_494589437167009792_n.png?_nc_cat=105&_nc_ohc=vMxUkMwlF_AAQnDWpvTnSmBNNS_1LUq6Nhb5wNRXugZWmQ9_g5st9s5lg&_nc_ht=scontent-amt2-1.xx&oh=03d6548664c220a52bae4a315df7844b&oe=5EA177E7,122,84,0
2020-01-10 12:55:26," SO I really wanna join a sports club of some description but my course has a seminar from 2-4pm on Wednesdays, which is when I think most sports have their beginner classes ☹️ Help a girl out and link any sports clubs that DON’T have beginner training at that time?? I’ll try literally any sport!",,5,29,0
2020-01-04 14:50:06," Is there any reason the postgraduate hub is so hot? On the temperature scale, I'd say this is tube-level heat",,0,1,0
2019-03-29 18:03:35, Minouche turns that frown upside down.,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55932366_374241926513032_2734180917982527488_o.jpg?_nc_cat=108&_nc_ohc=M5JbKQ4vbGEAX9w0Ccp&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=ec77656ce78f9155ccf7ffc465a16df8&oe=5E8F3279,216,18,1
2018-09-22 08:40:24," What's more popular with UCL students, Tinder or Bumble?",,0,0,0
2020-01-09 08:12:41, Anyone want to tutor me in year 2 micro? Will pay £££,,1,12,0
2019-11-26 21:05:08," Accidentally locked your bike outside the new student centre in summer, wonder if I can lock your heart as well hmu xo C",https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78149620_2365900353521515_3899427595749425152_o.jpg?_nc_cat=101&_nc_ohc=9Sf2B6CgtBkAQlHbrsYbrUjshZvMAuRRHOcS5FQQSdH-0GkYywZalLXmA&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=5f3abd215b9bb125e6901a4eafa848eb&oe=5E905495,7,1,0
2019-03-05 11:17:19, Thanks to everyone who was complaining about global warming last week. Are you happy now?,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52690321_364076094196282_8245037864748843008_o.jpg?_nc_cat=101&_nc_ohc=eKifjvSoi7gAX_F75f_&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=05787c4057ff2a182cce26a1b01787c7&oe=5EA5ED06,39,1,1
2019-12-08 16:50:45, Where are the gender neutral toilets 😡,,2,0,1
2018-03-23 23:27:36," FP, I don’t care how small your calves are, I still adore them xx",,1,3,0
2019-12-08 16:47:37," What do people suggest to do to get up in the mornings? What's something beautiful and rewarding in the morning that I can't access on my phone? I'm in an LDR and my SO is several hours behind me. When I wake up, I just go on my phone, scroll, and fall back asleep, because I'm cold and have nothing to wake up for. I've tried to leave… More my phone far away (bought a non-phone alarm clock for this purpose) but sometimes I can't sleep and the only thing that helps is ASMR or being soothed by my SO until I drift off, so I wake up with it in my hand anyway. I like my course, but I'm basically behind at this point, and the crushing amount of work ahead of me + knowing that I'll never get… More",,0,2,1
2017-12-01 18:11:30," To the asian EFS girl, I only come to EFS events to see you",,1,4,0
2020-01-04 14:54:03," I am not a robot: verify the pictures with palm trees Pictures: 4 with palm trees, 1 with regular tree? 4 with no tree. Me: what is a palm tree? I am not a robot: -_- Me: °_° .... [:|] .... *Becomes robot*",,2,0,0
2019-03-05 11:20:24, Be careful,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/53274854_364077194196172_9207285223962705920_n.png?_nc_cat=108&_nc_ohc=sTeETN4GZUMAX9wnFOw&_nc_ht=scontent-amt2-1.xx&oh=519871877e5f3c947b87deb141ec7f55&oe=5E9887C1,79,19,1
2019-12-04 22:51:16, .,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/79180011_2383463281765222_117837603201351680_o.jpg?_nc_cat=110&_nc_ohc=GJEaqUt3XZ8AQn5PTeSy_8EO8XuKVHEK3kcrliQrUwPZDmh3ucIhquU4Q&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=165323db3031f4ddded8f92df52624b1&oe=5E948B2F,6,0,0
2019-02-15 12:00:17, yoooo this pulse party lookin litty baby,,7,0,1
2019-12-05 02:10:25,S P I C Y election szn x,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78766722_2383737845071099_6951003143752646656_o.jpg?_nc_cat=103&_nc_ohc=240offvmjCsAQkdn3Hrr3oYTmqqCcWLNZT7dTYApamPkqMqC00Jla91Ig&_nc_ht=scontent-amt2-1.xx&_nc_tp=12&oh=968502007d880cbc16cc4f869438f17c&oe=5E9C971E,61,3,0
