time,text,image,likes,comments,source
2019-02-12 10:15:08,.,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/51816574_355045955099296_3953897543523368960_n.png?_nc_cat=102&_nc_ohc=OzIxdb2TPt4AX_RxJZ_&_nc_ht=scontent-hkg3-1.xx&oh=930914e47a3f07875311d28937d956a2&oe=5EA7B254,24,2,1
2020-01-14 08:55:03,Do the guys studying mechanical engineering have no feelings for girls or are they just nerds?,,18,56,0
2019-02-19 18:03:00,Waiting for my phone call interview be like : Holy sh*t !! My library room booking is almost timeout!! CALL ME FASTERRRR - anxious person that don't want to reply to interview questions in library common areas,,8,1,1
2018-06-27 15:04:59,I II II I_ Tragic Loss,,21,15,0
2019-12-08 16:47:38,"Latina (?) girl with brown waves, gray mac, brown riding boots in the library basement which one of those guys is your bf? Asking for a friend. Just hope you know that your smile is too pure for this world.",,1,0,1
2019-09-21 13:32:16,im tired of waiting for his messages should i break up with him ?,,4,8,1
2017-11-20 12:01:37,"Met her at JB mixer, she was captain; bubbly and funny, she probably doesnt even remember me",,0,1,0
2019-02-18 08:58:24,I don't know why I spend so much time reading LSE Love hoping for a mention when I haven't stepped on campus in weeks and don't even know my classmates names,,36,0,1
2019-03-31 11:17:43,"If you know, you know",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55686834_374959376441287_1722781210003898368_o.jpg?_nc_cat=106&_nc_ohc=QwH2ghFzoQsAX8gqwuf&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=3609fd7d35d6d5015af72a1ffad4beeb&oe=5E91353E,3,0,1
2017-11-19 22:54:57,Not a bodybuilder but very lonely ;(,,1,1,0
2020-01-06 03:45:38,"https://www.facebook.com/donate/1010958179269977/2477326602586291/ Asking for the  community to donate and to help those affected by the Australian bushfires. For context, more Aussie land is currently burning than exists in the entire country of Belgium. The smoke is causing breathing problems in New Zealand, 2000km away. Half a billion animals have been killed. Eight people are dead. Start your 2020 by supporting a good cause!",,15,0,0
2018-05-06 11:12:24,who is the mixed race first year with big hair?,,0,0,1
2020-01-13 08:02:22,"Does anyone have experience, advice, or suggesting in finding a professional/school support to talk about my mental health? I’ve been feeling terrible for the past year and uni honestly has made it so bad that sometimes I can’t get out of bed for several days. People I’ve reached out to have suggested me to find a trained professional to speak to but idk where to start- any help is appreciated!",,1,4,0
2018-06-02 13:48:39,"FN, Do me with the endeavour of how you do your facial hair, you bearded beauty xoxo",,0,1,1
2020-01-07 11:10:42,People who haven’t dated around will probably leave a relationship because they want to know what’s still out there... happened to me twice now at uni...,,1,0,1
2020-01-13 07:56:38,"To my friends, If you are in a relationship or have someone you are potentially going to start a relationship with, I am going to ship you with your partner or potential partner (or partners if… More you’re in a polyamorous relationship) really hard, but you are human and if you feel that my outward expression of how much I ship you people bothers you, please tell me ^w^",https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81989266_2464108500367366_5344463548577742848_n.jpg?_nc_cat=107&_nc_ohc=-bNqofm5gPkAX-5EDV1&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=6e724cba48bb7bd597e24662856e6113&oe=5E9222E5,0,2,0
2019-12-08 16:51:08,Thought we could have an illicit LSE/King's relationship but you decided to break my heart instead smh,,3,0,1
2020-01-08 16:00:35,"Dissertation help needed! I’m very desperate, in need of respondents (with British citizenship) for my study. It involves answering a couple of questions in a survey and shouldn’t take you more… More than 6 minutes to fill it out. The dissertation is on the topic of the threat of returning IS fighters in the UK and perception of British society of that issue. https://www.surveymonkey.co.uk/r/FTF_survey We all know the pain and of looking for participants willing to sacrifice their time and help. If you’ve managed to read that far, please be a saint and help me out :)",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81695202_2454484257996457_4816600973998817280_n.jpg?_nc_cat=100&_nc_ohc=HXxc_JH-TlcAX9cOzuW&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=c1601944872d1f2a3f5460646539d8a2&oe=5E92C1BB,0,0,0
2020-01-14 13:59:38,Legend Ronny Razin let us down with the EC102 paper,,47,6,1
2018-12-14 16:54:16,Is it a cultural thing?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/48375097_1806825286095694_5531000321909719040_n.png?_nc_cat=102&_nc_ohc=k_g3QMUMzHsAX_sIv_H&_nc_ht=scontent-hkg3-1.xx&oh=818fdbf9ded368a60d0b0fb3baa14d93&oe=5E9D17DC,121,30,0
2019-12-01 21:25:36,"Someone lost this (I think it's an earring, not sute though) today (Saturday 30) in the quiet study room in the 2nd floor of the student centre. I gave it to reception on ground floor.",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78281238_2376938145751069_4426672889038635008_o.jpg?_nc_cat=102&_nc_ohc=LZqIFNOulHkAX9IhqlP&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=45e92bdf888c58c7b8b516594fa6668e&oe=5E93B63D,0,0,0
2018-09-03 02:01:08,Legit,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/40619439_1676665715778319_6811874240908754944_n.jpg?_nc_cat=101&_nc_ohc=AeE6jusLVBUAX-8oRSC&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=cd86765c20734f18f9e2c21d757932f7&oe=5E9ABC9C,17,0,0
2018-07-09 12:54:20,to the guy who spiked my drink in freshers so that i woke up half naked in your bed with your hands all over me.. i hope you're proud of yourself for telling everyone that i was trying to trap u in a relationship and that i was clingy after a 'one night stand' which made everyone think i was crazy... you are the definition of a cunt and honestly its so unfair that you've been able to sail by being a 'nice feminist guy'. I know your fucking secret and it WILL come out.,,21,8,1
2019-03-24 05:36:56,When you get to the cloisters through the student centre,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55473441_1945157865595768_7988869638505103360_n.jpg?_nc_cat=104&_nc_ohc=tIYDEVQR1JkAX_xozh2&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=2f3951cdb399094cf95abe5185910da3&oe=5E90BD81,231,26,0
2019-07-28 03:16:04,when the topic you haven’t revised comes up in an exam,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67747175_2142663282511891_1465033419342741504_o.jpg?_nc_cat=102&_nc_ohc=9Fqvsn-SYgQAX8xTO6B&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=958a6ab93aa663f749708d1e9a43971a&oe=5EA2D2D1,161,37,0
2018-12-29 21:39:30,I have massive abandonment issues. Every girl who comes into my life loves it and me initially but they always leave and I can’t take it. These issues are just exacerbated every time and idk what to do,,0,0,0
2018-06-07 12:33:04,"To the guy with the pink cap in Loop, your dancing is ABSOLUTELY AMAZING, I'm so sorry I didn't tell you in person. Can I get on your level PLEASE?! From the girl in the camo jacket xx",,0,0,0
2018-03-21 22:46:07,"Why are guys always scared to ask a girl out? I'm a girl so I don't understand. Plus, most girls are friendly enough to not smash you in your face. So guys just do it and don't let all the fuck boys take us all.",,0,2,0
2020-01-16 10:52:48,"is anybody afraid of catchin feels - sounds a bit cliche but especially when everybody at this age is dealing with their own personal issues and insecurities (jealousy, responsibility, etc) all of that can get in the way and may fuck things up. I’m actually terrified of entering another relationship because of how harsh and horrible people can potentially be.",,3,0,0
2018-08-30 14:25:53,I don't get this Peter Kavinsky obsession. He's just a generic white dude. What's so amazing?,,31,64,0
2019-11-25 13:19:21,"Heya, trying to sell a Rich Brian ticket for tomorrow (Nov 25th) at the O2 Forum in Kentish Town. Pls just comment down below if you’re interested 😊",,1,1,0
2018-11-04 14:39:48,When your love life is so empty that you check LSE Love posts everyday to see if someone talks about you #fml,,12,0,1
2019-08-07 16:11:12,This...,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/67614040_2159756290802590_7423664109993852928_n.jpg?_nc_cat=100&_nc_ohc=tGADnGLb8-0AX_2tmQK&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=721ab559724f30c90b54b2f838486e03&oe=5E8E9F15,12,0,0
2019-07-19 09:28:15,lmao at the Climate Change protestors who are on their third international holiday this year,,43,5,1
2018-09-25 07:36:15,Tag a mate that looks like this. Ya yeet.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42508288_1701761256602098_6779027331756326912_n.jpg?_nc_cat=107&_nc_ohc=y9-ZhN4DJSAAX9mj3hO&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=5185cb518ca4376bdf08d32234d31616&oe=5E95C785,1,0,0
2018-06-06 11:33:15,I think I’m gonna grow up to be Rich and Sad like Post Malone... minus the rich part... oh wait guess I’m already there then smh,,0,1,0
2018-09-27 22:00:11,which sports club is actually open to beginners and has a team culture?,,4,18,0
2020-01-17 16:34:25,"Hey guys. I'm curious about one thing. Do members of the lgbtq+ community (especially guys) wear an earring in the left ear? I don't want to offend anybody with this post, I'm just curious because I've heared so many rumours about gay guys waring only one earring and don't know what to think. Thanks",,4,17,0
2017-12-07 22:33:07,To the brunette who works at the CSC reception. I usually give you my student card in exchange for a key. How about next time you give me your number in exchange for my heart? Xo,,8,3,0
2020-01-15 08:48:25,When ucl psych people are so bored they go on love island,,15,6,0
2020-01-16 10:48:16,What are signs that someone just wants to be “mates” and nothing more. Asking for a friend,,0,1,0
2017-12-29 21:50:39,to the gorgeous blonde girl still studying in the science library even though it's almost New Years.... Go home and hang out with your friends ffs it's the festive season and you've got a lot of catching up to do. Bring on sunday whoop whoop love you.,,3,3,0
2019-03-03 12:52:55,Y'all be like,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52991383_363329880937570_7350879790309572608_o.jpg?_nc_cat=100&_nc_ohc=5uY8nqf_2zEAX-e5WfA&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=511f5d3fe0d2d69ba21606d50cbbc912&oe=5ED7B1D9,11,1,1
2020-01-05 04:51:31,Anyone interested in Russian lessons? Like / comment on this post and I will DM you! £20hr,,0,1,0
2017-12-08 15:43:52,To the author of #uclove8 : Who dis? From your beloved j-ashworth P.s call me,,5,2,0
2018-06-12 10:15:48,British Indian boy looking for a gf with the following criteria: - Can make gol roti - Exclusively my escort - Understands econ basics - Cricket fan,,14,31,0
2018-06-06 23:55:14,When UCL and Imperial students have beef online that no one else really cares about.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/34689300_1548192821958943_5606887953033854976_n.jpg?_nc_cat=109&_nc_ohc=zJXgcXeOTfUAX_buWvb&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=67fd29a26be7d07dd3621fb6ea16bca0&oe=5E9FCB88,6,1,0
2020-01-15 08:46:55,AH don’t be coy- it is you Easily funniest girl on campus,,2,3,0
2020-01-13 08:01:54,"To all my curry fam Can we make a group chat and just randomly meet to get to know one another or to watch movies or discuss subtle curry posts or cook good Indian food. I’m almost done with my degree and I just need a brown family more than ever, everyone I know is white and I’m starting to become a coconut. Someone make a chat and if you want to be added like this post. I don’t care if we don’t know each other, we probably have family in common somehow so we’re not strangers...",,60,19,0
2017-12-18 20:14:35,"To the guy at the pharmacy boat party, I'm shore you know who you are, you're funny and quite fit so indirectly I've decided to tell you, hope that's fine with you",,1,2,0
2017-11-17 19:20:56,"To the mathcomp student with the hot beard, T, come say hi ;) - studying french and arabic",,0,3,0
2017-12-12 19:43:28,Runner Gus. Please be gay. An admirer x G,,0,0,0
2020-01-05 04:31:39,"Dear lies, Would any of you be able to give pointers for a first year guy trying to get with a third year girl?",,1,4,0
2020-01-12 12:58:29,heyy i'm trying to run again so if anyone's looking for a running buddy please like or comment and i'll dm! im still trying to get my life together so it'll probably be like once a week or something but i have lots of fun running workouts so yaa,,19,12,0
2017-12-31 10:03:26,KA why are you always brooding? It’s fucking hot Why don’t you meet me in the law library and maybe I can make you feel better ;),,0,0,0
2019-09-13 09:36:22,Honest review of PureGym Camden? I used the one on TCR last year and thought it was pretty good,,0,3,0
2018-09-19 06:30:31,"One day I hope to be as cool as Ryan Fitzmagic over here. , what can I do to become just this awesome?",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42178455_1695018780609679_9078995336810201088_n.jpg?_nc_cat=101&_nc_ohc=OY0mVTXM1yMAX9ltTsm&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=86cca04c560b88e05142cb4a6daf4b40&oe=5EA85E14,5,0,0
2018-09-17 07:35:38,Anyone know when LSA results get released? Haven't got mine yet...,,0,1,0
2020-01-12 12:56:16,ppl applying 2 kings b like,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82018854_2462474200530796_2251222260843020288_n.jpg?_nc_cat=104&_nc_ohc=EYjvTHAPyj4AX9yxIDq&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=f704182d3a4e570316bbac49aa93f7ba&oe=5EA5FE25,73,38,0
2018-04-27 14:25:13,Further to  I wanted to piss today and I had to go to every single toilet and they were all in use or full of shit or broken. Can we please ensure we leave toilets how we would like to find them. If you bang a shit it's easy af to flush it you don't even need to touch anything you literally just need to wave at the sensor you lazy fucks,,12,0,1
2018-03-23 23:27:36,"FP, I don’t care how small your calves are, I still adore them xx",,1,3,0
2020-01-10 12:51:50,"To the fitty I met at ski trip apres, see you at loop?",,0,0,0
2020-01-12 01:17:32,"You’ve seen each other in the library for the last month, always sit in the same area, and have been the only ones left on the floor at ungodly hours. Do you: a) pretend the other person doesn’t exist b) imagine the other person starts a conversation, gets coffee with you, maybe dinner? c) continue this weird “I keep noticing you” game until one of you dies from studying d) come over and start a conversation?",,16,1,1
2019-03-27 15:26:30,"Roses are red, violets are blue, your dong is massive I want to blow you - love from your Secret Slut",,2,9,0
2019-12-04 22:51:26,Matlab's wiErd beaRd.,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78928418_2383463578431859_1041642492560146432_n.jpg?_nc_cat=108&_nc_ohc=xLK4P2bZ6NgAX-uk7A3&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=b1353c7b9f60d77b6274ef93bfe18c68&oe=5E947421,7,0,0
2019-05-15 22:10:28,UCL students at this time of year,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/59887897_2022603027851251_6613283341212844032_n.jpg?_nc_cat=104&_nc_ohc=K2PvvMWiLq8AX8dst7N&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=bc38c1782fd7e1618aa44fe8683b8488&oe=5ED9D122,742,90,0
2017-12-25 09:31:57,Merry Christmas to the best kitchen in town 🎄I miss you all! Have a festive flat white and a happy new year!,,1,2,0
2019-02-21 11:35:34,"Thinking about starting a baseball society and need possible members to start the club, comment below and tag your friends that may be interested!",,8,8,1
2019-04-08 16:05:16,This is how you sauceless guys look shooting your shot on LSElove,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56664695_378694466067778_8515407546385694720_n.jpg?_nc_cat=103&_nc_ohc=IexwROEY0lsAX-2f9Dm&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=53b2cd1bfc8bf7d052bf9a6f7a6c4172&oe=5E9B54D2,25,1,1
2020-01-05 12:30:52,Oh FY medic can we move past second base please. I know you were sober af plus it’s not like we’re still in high school anymore😉 XOXO,,0,0,0
2018-10-11 09:39:34,When graduate reality hits,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/43728802_302842373652988_5676011380033978368_n.jpg?_nc_cat=111&_nc_ohc=Cj7coVzCxkEAX9XL7XN&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=ee9e2545c40141a1d2b3d946d180bba1&oe=5ED1DDB2,93,30,1
2020-01-16 10:54:27,Are people In UCL too posh?,,1,1,0
2018-12-17 12:07:10,shout it from the rooftops!,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48387719_1810606569050899_5920470498931638272_o.jpg?_nc_cat=104&_nc_ohc=d2U0haGN380AX8FKbq1&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=9b0b4697e53ac7167d179a70b91885b4&oe=5ED7A437,3,0,0
2019-06-01 10:38:33,Hi! I have one BTS ticket for the 2nd of June that I'm selling at face value (£85 but make ur best offer and I'll consider it) Block 503 row 11 seat 69 Comment and I'll message you for details. Serious buyers only please! I'm happy to send proof and meet in person.,,0,0,0
2017-12-11 20:40:28,To the Algebra 3 lecturer who makes dad jokes all the time. How 'bout you be my daddy tonight ;),,4,2,0
2019-03-01 17:18:20,Unpopular opinion: most kings jokes are overused and wildly unfunny.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53287714_362596901010868_8912384613276450816_n.jpg?_nc_cat=110&_nc_ohc=fYAU2tat4FsAX_Y9Ty5&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=418649f1a46ba04dc6817abf8a421f31&oe=5E8E89A5,102,7,1
2020-01-14 13:58:28,"God help me I may be in love with a university drop out. At this point it would even be ok if he was at Kings or bloody UCL but not even. Worse, he is about 3 inches off the average height I normally go for. Worse, we can’t even talk about politics or school or books or even movies because he’s so (adorably) unintellectual. Worse, we… More haven’t even kissed or gone further so for those of you thinking I’m lusting after some lumberjack’s body I’m not getting me sum. Worse, he may have ghosted me. I’ve said no to about 3 dates so far because “they’re not him”. 2020 why you gotta do me like this.",,2,3,1
2018-04-16 05:46:25,"It is almost as if the top 10% of Parisian women (in both intelligence, and beauty) decided to come study at LSE.",,6,0,1
2020-01-15 08:51:53,Anyone here good at cvs? Got any advice?,,0,3,0
2017-11-28 21:50:54,"To the Spanish girl in Ramsay last year, i slept with you and you don't remember , please can i have my boxers back?",,2,3,0
2019-05-06 12:58:08,Oh I blacked out that week,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/59527486_391585554778669_5416666063402172416_n.jpg?_nc_cat=100&_nc_ohc=aIGLxekphhQAX8rcZ61&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=374cb928a1e13f89c13e7ad9ca6507a0&oe=5E976591,5,0,1
2020-01-07 10:39:51,I don’t like being in my society anymore. I’m a committee member and it’s just annoying. I think most of the members don’t like me and I feel in no way inclined to do my position for them.,,0,16,0
2020-01-15 08:53:39,Your bro lost his Casio FX-85 GT X calculator 3 days before his module exam. If anyone has seen it (black scientific calculator) pls comment. Last seen in Henry Morley or student centre (I cant remember :( ),,0,0,0
2017-12-23 22:40:37,To the guy from Cambridge with the posh accent studying to become a builder I love your hair and would love to cuddle up and play with it some time! Hit me up xx,,4,2,0
2019-03-26 20:56:08,I drop noodles on the floor and accidentally get an art degree from Kings,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54256031_1948961448548743_3254295788171296768_o.jpg?_nc_cat=102&_nc_ohc=LEyjB5DZU9QAX_ZZArl&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=729d04c62b880b22d56e312f19916606&oe=5E935139,28,3,0
2019-02-17 11:42:53,"Dear ZL, I’ve always had a crush on you. First saw u in the library (LG) outside the classrooms and I just have to say I knew it was first love! Your LinkedIn is all I see everyday now plz connect with me. Thanks. -your secret love xx",,1,6,1
2019-03-17 15:18:00,"A story of the pitfalls of ketamine: So there I was, ketty as fuck and stumbling around the Titan warehouse in a confused haze. I’ve lost my friends, I’m all alone and I’m a mess so I sit down in the corner of the building and sober up a bit.I decide my nights over and it’s time to get to the safety of my house so I leave and order an… More Uber. A girl sidles up to me and we start chatting. She’s fit and quite funny, out of my league you might say. She asks if she can hop in my Uber, to which I begrudgingly say yes, believing, like the innocent soul I am, that she just didn’t want to pay for her own taxi. I’m in the front still so ketty that I can barely ask the driver if he’s been… More",,115,94,0
2018-12-29 11:55:31,Would anyone like to come to this event with me? Don’t really know many people who have a passion for pop music,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/49296026_1827024280742461_5487772725910962176_o.jpg?_nc_cat=103&_nc_ohc=4L53-N7eoVIAX-zJyxj&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=f664e7c29b58aacbeaaee7a90927350c&oe=5ED244CE,23,96,0
2018-05-16 13:20:14,"I’m seeing all of these posts about no social life at LSE but at the end of the day, Minouche is not going to make friends for you - be proactive & stick out your neck a bit!",,19,1,1
2020-01-16 14:36:07,"EVER WANTED TO STAR IN A MUSIC VIDEO? We’re looking for 30 extras to be in house party themed music video. Must be aged 18-28 Sandwiches will be provided Location: Near London Date: 25th Jan Time: TBC Please email: info@theothersongs.com Saying your name, age & phone number. We will get back to you with more details xx",,14,54,0
2020-01-14 13:59:34,Does anyone know a website developer they could recommend to make a site that would be customisable and dynamic? Someone who knows their stuff with coding but can make something accessible enough so for a non-cider to upload frequently. Thank you,,0,2,1
2018-11-22 17:57:19,Mum: so what do you do inbetween lectures? Me: think of potential  posts to get me famous,,8,0,1
2019-07-26 13:52:11,"If you get low 2:1s both in 1st and 2nd year, is there any way you can get a 1st overall in 3rd year?",,2,3,1
2019-12-19 01:32:10,:-,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/79867852_531352787468611_4170208662238789632_n.jpg?_nc_cat=102&_nc_ohc=G13crWKtTxQAX8FmZI-&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=31ca4fde4dfb11ac0ec6db5c4c348777&oe=5E927EDE,58,55,1
2018-12-21 19:05:24,"CB, You are divinely unapproachable.",,0,9,1
2018-12-29 21:47:15,Saw this a while ago in the Christopher Ingold building but I found it in my photos and I chuckled so here ya go. Shoutout to whoever drew this,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/49191249_1827614894016733_6630896022841196544_o.jpg?_nc_cat=103&_nc_ohc=TMosx7vAS5AAX-vsuKe&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=22e157ab3b2f1329298e873e180494a6&oe=5EA003AD,94,10,0
2019-12-08 16:47:16,NL secure the ting with your gyal SM,,0,0,1
2018-04-13 20:53:52,i want the new editor of the beaver to fuck me in my beaver so hard that i cant leave and he will be forced to fuck me again ... in the beaver.,,5,2,1
2020-01-16 14:33:42,reeeeeaaaaaaaaaally wanna drop out lmao,,184,57,0
2019-06-21 18:22:57,Tinder tales,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/64771466_416622528941638_289123725054312448_o.jpg?_nc_cat=111&_nc_ohc=RsvOuaQ2xjEAX-zFhzJ&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=7b3b376f2cd48c33528fb4b5c3098525&oe=5ED46164,129,14,1
2019-03-08 09:56:42,"@girls going to Diplomacy Ball on Friday and to the club after, are you bringing a change of clothes/shoes??",,2,1,1
2020-01-04 14:54:07,anyone else feeling like 2019 secretly destroyed them a little?,,11,1,0
2018-04-23 19:36:28,Let's settle this once and for all. Lamb Biryani = react heart Chicken Biryani = react laugh,,0,7,1
2019-12-08 16:50:46,Any Malaysian girls about? Asking for a friend 😃,,4,23,1
2019-06-10 02:19:24,Top fan badge situation is going out of hand!!!,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62195629_2063332227111664_3523374909445111808_n.jpg?_nc_cat=106&_nc_ohc=2YETNw0lIW4AX9vk7-N&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=e054f6073aaff5491b0abcf1f1fde718&oe=5EA3FEC2,15,15,0
2017-11-19 00:55:22,"Blond boy with the Ravenglass scarf, can I slytherin to your bed? ;)",,0,0,0
2020-01-17 16:32:22,Pre-2015 Azis was the greatest drag queen of all time,,0,0,0
2018-10-22 15:09:07,When you’re trying to play it cool but you suddenly drop your shit and the whole floor stares at you crawling/knee-running for your pen that’s STILL rolling out into the silent area - a new anxiety peak for the records...,,12,0,1
2017-12-12 00:26:17,M W-hy not take me on a date? M W-hy not have me on a plate? M W-hy not just look back at me? M W-hy not come and spread my knees? M W-hy not give me just one day? M W-hy not be my Christian Gray? M W-hy not come and kiss my tits? M W-hy not fiddle with my lady bits?,,0,1,0
2020-01-05 12:31:09,Yes offence...,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82489643_2447967748648108_3647799021088538624_n.jpg?_nc_cat=101&_nc_ohc=0yMU6xU35gUAX_Z2kcb&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=fd855fee2a6668b1a0fa569bb280a0c1&oe=5E96FA4B,28,0,0
2017-12-12 11:10:33,TO the girl that makes me think “mhmm mmm aw yeh bae - be “ every day xoxo,,1,2,0
2019-12-05 22:16:50,Eduroam in main lib can actually go fuck itself,,4,0,0
2019-11-28 02:21:15,Stinky fresh in Phin. So devoid of character. At least pints are cheap.,,0,0,0
2019-12-08 16:47:21,Thoughts?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/79378835_523267491610474_3005208245011742720_o.jpg?_nc_cat=106&_nc_ohc=hkzJ4RrPSfcAX8Fa31b&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=9e20c9537cf1b7617977c8d7ebeb3085&oe=5EDB7274,16,5,1
2017-12-12 00:26:09,E Pun don't wanna love you (Pun Love!) Cos € Pun's got an arab boyfriend (Pun Heart!) Yes she's a gold digger (Gold! Man! heart!),,0,2,0
2020-01-15 08:51:20,"FB y1 medic, you and your sexy accent are so underrated",,0,0,0
2018-12-23 13:29:49,The London School of Satanism,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48414275_332711490666076_4173400230961610752_n.jpg?_nc_cat=106&_nc_ohc=9l20uv-4DbwAX-p99mz&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=564f6d1b59f9c6f052ce26b9104e3d7e&oe=5EA1C299,255,23,1
2017-11-22 14:06:42,"To the asian boy with jet black hair and fringe in the science library elevator, who looked super stressed going up to the 4th floor--- hope you're okay, you got this. 🙂 grey coat girl who was opposite you <3",,0,2,0
2019-04-16 19:45:32,loooool so @ibd_memes now has a finmeme confessions page on facebook,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/57218014_382446599025898_1875452097487437824_o.jpg?_nc_cat=105&_nc_ohc=pbbc3e0pkOYAX8bFgDv&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=32582d6b300c0487313ff05bcfeda977&oe=5EDADAB4,30,5,1
2018-12-07 12:17:38,"How to tell if someone is a General Course Student, given the recent post about Americans interacting in society: 1) They actually are prepared for class. 2) They also have an IB job lined up but didn't dedicate their life to pursuing it. 3) They travel and get the same mark as you. 4) They're probably from the USA and go to the same… More school you wanted to go to, but you were to lazy to fill out the Common App and take SAT's so now you make National Geographic allusions about some sort of supposed cultural superiority even though in the past ten minutes you have: worn Levi's jeans and Nike shoes, payed with a Visa, searched on Google with your Mac, typed on Microsoft Word, and applied to Internships at American banks and consultancies.",,96,32,1
2019-06-24 13:36:11,#Medschoolproblems,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/65375180_2087383174706569_8574853523009699840_n.jpg?_nc_cat=111&_nc_ohc=mCXCCZlNfRgAX-6rFsq&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=205bd90f928ea368dba8da7dd5271de1&oe=5ED18C4B,81,23,0
